0.17911352,-0.25337743,-0.28754526,0.88103229,-0.37786573,1.42237370,1.00000000;;;;;;
0.13377309,-0.36249763,-0.39111545,0.94857404,-0.37786573,1.56000462,1.00000000;;;;;;
0.13377309,-0.36249763,-0.39111545,0.94857404,-0.37786573,1.56000462,1.00000000;;;;;;
0.45727223,-0.39079168,-0.42708378,-0.85955255,-0.37786573,-0.94572324,1.00000000;;;;;;
0.19530171,-0.27790920,-0.30887401,0.86469639,-0.37786573,1.42895318,1.00000000;;;;;;
0.19530171,-0.27790920,-0.30887401,0.86469639,-0.37786573,1.42895318,1.00000000;;;;;;
0.19530171,-0.27790920,-0.30887401,0.86469639,-0.37786573,1.42895318,1.00000000;;;;;;
0.13243462,-0.39673700,-0.41962841,0.97161012,-0.37786573,1.54093985,1.00000000;;;;;;
0.19530171,-0.27790920,-0.30887401,0.86469639,-0.37786573,1.42895318,1.00000000;;;;;;
0.45727223,-0.39079168,-0.42708378,-0.85955255,-0.37786573,-0.94572324,1.00000000;;;;;;
0.04880575,-0.34097263,-0.33510021,1.04102062,-0.37786573,1.50078532,1.00000000;;;;;;
0.13377309,-0.36249763,-0.39111545,0.94857404,-0.37786573,1.56000462,1.00000000;;;;;;
0.14824152,-0.42330515,-0.39552668,0.96860556,-0.37786573,1.52395605,1.00000000;;;;;;
0.06025604,-0.25471238,-0.33510021,0.94255989,-0.37786573,1.61169995,1.00000000;;;;;;
0.13377309,-0.36249763,-0.39111545,0.94857404,-0.37786573,1.56000462,1.00000000;;;;;;
0.04880575,-0.34097263,-0.33510021,1.04102062,-0.37786573,1.50078532,1.00000000;;;;;;
0.17911352,-0.25337743,-0.28754526,0.88103229,-0.37786573,1.42237370,1.00000000;;;;;;
0.21736162,-0.36752353,-0.37647972,0.85706247,-0.37786573,1.46750839,1.00000000;;;;;;
0.44938364,-0.43090269,-0.38752471,-0.85955255,-0.37786573,-0.94572324,1.00000000;;;;;;
0.06025604,-0.25471238,-0.33510021,0.94255989,-0.37786573,1.61169995,1.00000000;;;;;;
0.18683449,-0.28474245,-0.31120726,0.87836042,-0.37786573,1.43586802,1.00000000;;;;;;
0.14479462,-0.40455246,-0.39181271,0.97735375,-0.37786573,1.51598492,1.00000000;;;;;;
1.28154890,-0.28440404,-0.50146835,1.36325010,3.35645850,1.11107320,1.00000000;;;;;;
0.14479462,-0.40455246,-0.39181271,0.97735375,-0.37786573,1.51598492,1.00000000;;;;;;
0.05605490,-0.37579905,-0.33320668,1.06868363,-0.37786573,1.46052764,1.00000000;;;;;;
0.04054277,-0.35889750,-0.43508575,1.02710604,-0.37786573,1.55267503,1.00000000;;;;;;
0.06025604,-0.25471238,-0.33510021,0.94255989,-0.37786573,1.61169995,1.00000000;;;;;;
0.05605490,-0.37579905,-0.33320668,1.06868363,-0.37786573,1.46052764,1.00000000;;;;;;
2.56547160,0.11814376,-0.50146835,4.33415990,-0.37786573,0.88254028,1.00000000;;;;;;
0.44938364,-0.43090269,-0.38752471,-0.85955255,-0.37786573,-0.94572324,1.00000000;;;;;;
0.17615000,-0.25576907,-0.28836190,0.88581470,-0.37786573,1.42479389,1.00000000;;;;;;
0.17911352,-0.25337743,-0.28754526,0.88103229,-0.37786573,1.42237370,1.00000000;;;;;;
0.19530171,-0.27790920,-0.30887401,0.86469639,-0.37786573,1.42895318,1.00000000;;;;;;
0.18251751,-0.40089683,-0.39904323,0.93396521,-0.37786573,1.52252367,1.00000000;;;;;;
-0.03292247,-0.30420084,-0.32431713,1.09019267,-0.37786573,1.57149469,1.00000000;;;;;;
0.04880575,-0.34097263,-0.33510021,1.04102062,-0.37786573,1.50078532,1.00000000;;;;;;
0.04880575,-0.34097263,-0.33510021,1.04102062,-0.37786573,1.50078532,1.00000000;;;;;;
0.19530171,-0.27790920,-0.30887401,0.86469639,-0.37786573,1.42895318,1.00000000;;;;;;
0.04436697,-0.26107072,-0.35362014,0.96128867,-0.37786573,1.60714582,1.00000000;;;;;;
0.14824152,-0.42330515,-0.39552668,0.96860556,-0.37786573,1.52395605,1.00000000;;;;;;
0.18683449,-0.28474245,-0.31120726,0.87836042,-0.37786573,1.43586802,1.00000000;;;;;;
0.04880575,-0.34097263,-0.33510021,1.04102062,-0.37786573,1.50078532,1.00000000;;;;;;
0.17615000,-0.25576907,-0.28836190,0.88581470,-0.37786573,1.42479389,1.00000000;;;;;;
0.08788530,-0.44228241,-0.40578274,0.91328654,-0.37786573,1.45958593,1.00000000;;;;;;
0.18363673,-0.37078273,-0.37627094,0.91954915,-0.37786573,1.50005739,1.00000000;;;;;;
0.14479462,-0.40455246,-0.39181271,0.97735375,-0.37786573,1.51598492,1.00000000;;;;;;
0.18683449,-0.28474245,-0.31120726,0.87836042,-0.37786573,1.43586802,1.00000000;;;;;;
0.04436697,-0.26107072,-0.35362014,0.96128867,-0.37786573,1.60714582,1.00000000;;;;;;
0.07585705,-0.38122741,-0.35561232,1.04351642,-0.37786573,1.48137525,1.00000000;;;;;;
0.04436697,-0.26107072,-0.35362014,0.96128867,-0.37786573,1.60714582,1.00000000;;;;;;
0.44938364,-0.43090269,-0.38752471,-0.85955255,-0.37786573,-0.94572324,1.00000000;;;;;;
0.13243462,-0.39673700,-0.41962841,0.97161012,-0.37786573,1.54093985,1.00000000;;;;;;
0.18251751,-0.40089683,-0.39904323,0.93396521,-0.37786573,1.52252367,1.00000000;;;;;;
0.44938364,-0.43090269,-0.38752471,-0.85955255,-0.37786573,-0.94572324,1.00000000;;;;;;
0.19530171,-0.27790920,-0.30887401,0.86469639,-0.37786573,1.42895318,1.00000000;;;;;;
0.05514519,-0.28172334,-0.36102239,0.96447926,-0.37786573,1.59639720,1.00000000;;;;;;
2.01582390,0.15353258,-0.32114211,2.19237060,-0.37786573,0.96176503,1.00000000;;;;;;
0.17911352,-0.25337743,-0.28754526,0.88103229,-0.37786573,1.42237370,1.00000000;;;;;;
0.18683449,-0.28474245,-0.31120726,0.87836042,-0.37786573,1.43586802,1.00000000;;;;;;
0.14824152,-0.42330515,-0.39552668,0.96860556,-0.37786573,1.52395605,1.00000000;;;;;;
0.45727223,-0.39079168,-0.42708378,-0.85955255,-0.37786573,-0.94572324,1.00000000;;;;;;
0.09988190,-0.43443949,-0.40701353,0.90116242,-0.37786573,1.45908460,1.00000000;;;;;;
0.18683449,-0.28474245,-0.31120726,0.87836042,-0.37786573,1.43586802,1.00000000;;;;;;
0.45727223,-0.39079168,-0.42708378,-0.85955255,-0.37786573,-0.94572324,1.00000000;;;;;;
0.14824152,-0.42330515,-0.39552668,0.96860556,-0.37786573,1.52395605,1.00000000;;;;;;
0.17615000,-0.25576907,-0.28836190,0.88581470,-0.37786573,1.42479389,1.00000000;;;;;;
0.18251751,-0.40089683,-0.39904323,0.93396521,-0.37786573,1.52252367,1.00000000;;;;;;
0.19530171,-0.27790920,-0.30887401,0.86469639,-0.37786573,1.42895318,1.00000000;;;;;;
0.14824152,-0.42330515,-0.39552668,0.96860556,-0.37786573,1.52395605,1.00000000;;;;;;
0.04054277,-0.35889750,-0.43508575,1.02710604,-0.37786573,1.55267503,1.00000000;;;;;;
0.04054277,-0.35889750,-0.43508575,1.02710604,-0.37786573,1.55267503,1.00000000;;;;;;
0.04054277,-0.35889750,-0.43508575,1.02710604,-0.37786573,1.55267503,1.00000000;;;;;;
0.05514519,-0.28172334,-0.36102239,0.96447926,-0.37786573,1.59639720,1.00000000;;;;;;
0.09988190,-0.43443949,-0.40701353,0.90116242,-0.37786573,1.45908460,1.00000000;;;;;;
0.45727223,-0.39079168,-0.42708378,-0.85955255,-0.37786573,-0.94572324,1.00000000;;;;;;
0.05605490,-0.37579905,-0.33320668,1.06868363,-0.37786573,1.46052764,1.00000000;;;;;;
0.05514519,-0.28172334,-0.36102239,0.96447926,-0.37786573,1.59639720,1.00000000;;;;;;
0.19530171,-0.27790920,-0.30887401,0.86469639,-0.37786573,1.42895318,1.00000000;;;;;;
0.24155366,-0.34799996,-0.36981329,0.81802238,-0.37786573,1.44775171,1.00000000;;;;;;
0.08788530,-0.44228241,-0.40578274,0.91328654,-0.37786573,1.45958593,1.00000000;;;;;;
0.13243462,-0.39673700,-0.41962841,0.97161012,-0.37786573,1.54093985,1.00000000;;;;;;
0.09988190,-0.43443949,-0.40701353,0.90116242,-0.37786573,1.45908460,1.00000000;;;;;;
0.09988190,-0.43443949,-0.40701353,0.90116242,-0.37786573,1.45908460,1.00000000;;;;;;
0.00974785,-0.29989003,-0.41393649,1.01799006,-0.37786573,1.58338540,1.00000000;;;;;;
0.13377309,-0.36249763,-0.39111545,0.94857404,-0.37786573,1.56000462,1.00000000;;;;;;
0.13243462,-0.39673700,-0.41962841,0.97161012,-0.37786573,1.54093985,1.00000000;;;;;;
0.44938364,-0.43090269,-0.38752471,-0.85955255,-0.37786573,-0.94572324,1.00000000;;;;;;
0.07585705,-0.38122741,-0.35561232,1.04351642,-0.37786573,1.48137525,1.00000000;;;;;;
0.06025604,-0.25471238,-0.33510021,0.94255989,-0.37786573,1.61169995,1.00000000;;;;;;
0.14824152,-0.42330515,-0.39552668,0.96860556,-0.37786573,1.52395605,1.00000000;;;;;;
0.19530171,-0.27790920,-0.30887401,0.86469639,-0.37786573,1.42895318,1.00000000;;;;;;
0.06025604,-0.25471238,-0.33510021,0.94255989,-0.37786573,1.61169995,1.00000000;;;;;;
0.21579144,-0.17823759,-0.41130523,1.49109920,-0.37786573,1.50719700,1.00000000;;;;;;
0.13243462,-0.39673700,-0.41962841,0.97161012,-0.37786573,1.54093985,1.00000000;;;;;;
0.24155366,-0.34799996,-0.36981329,0.81802238,-0.37786573,1.44775171,1.00000000;;;;;;
0.14824152,-0.42330515,-0.39552668,0.96860556,-0.37786573,1.52395605,1.00000000;;;;;;
0.09988190,-0.43443949,-0.40701353,0.90116242,-0.37786573,1.45908460,1.00000000;;;;;;
0.08788530,-0.44228241,-0.40578274,0.91328654,-0.37786573,1.45958593,1.00000000;;;;;;
0.06025604,-0.25471238,-0.33510021,0.94255989,-0.37786573,1.61169995,1.00000000;;;;;;
0.04880575,-0.34097263,-0.33510021,1.04102062,-0.37786573,1.50078532,1.00000000;;;;;;
0.18683449,-0.28474245,-0.31120726,0.87836042,-0.37786573,1.43586802,1.00000000;;;;;;
0.19530171,-0.27790920,-0.30887401,0.86469639,-0.37786573,1.42895318,1.00000000;;;;;;
0.13243462,-0.39673700,-0.41962841,0.97161012,-0.37786573,1.54093985,1.00000000;;;;;;
0.21579144,-0.17823759,-0.41130523,1.49109920,-0.37786573,1.50719700,1.00000000;;;;;;
0.19530171,-0.27790920,-0.30887401,0.86469639,-0.37786573,1.42895318,1.00000000;;;;;;
0.04436697,-0.26107072,-0.35362014,0.96128867,-0.37786573,1.60714582,1.00000000;;;;;;
0.08788530,-0.44228241,-0.40578274,0.91328654,-0.37786573,1.45958593,1.00000000;;;;;;
0.13243462,-0.39673700,-0.41962841,0.97161012,-0.37786573,1.54093985,1.00000000;;;;;;
0.05605490,-0.37579905,-0.33320668,1.06868363,-0.37786573,1.46052764,1.00000000;;;;;;
-0.22494297,-0.42595931,-0.27606055,1.55354690,4.06066530,1.10497900,1.00000000;;;;;;
0.14479462,-0.40455246,-0.39181271,0.97735375,-0.37786573,1.51598492,1.00000000;;;;;;
0.04880575,-0.34097263,-0.33510021,1.04102062,-0.37786573,1.50078532,1.00000000;;;;;;
0.09988190,-0.43443949,-0.40701353,0.90116242,-0.37786573,1.45908460,1.00000000;;;;;;
0.00974785,-0.29989003,-0.41393649,1.01799006,-0.37786573,1.58338540,1.00000000;;;;;;
0.04436697,-0.26107072,-0.35362014,0.96128867,-0.37786573,1.60714582,1.00000000;;;;;;
0.14824152,-0.42330515,-0.39552668,0.96860556,-0.37786573,1.52395605,1.00000000;;;;;;
0.24155366,-0.34799996,-0.36981329,0.81802238,-0.37786573,1.44775171,1.00000000;;;;;;
0.45727223,-0.39079168,-0.42708378,-0.85955255,-0.37786573,-0.94572324,1.00000000;;;;;;
0.45727223,-0.39079168,-0.42708378,-0.85955255,-0.37786573,-0.94572324,1.00000000;;;;;;
0.18683449,-0.28474245,-0.31120726,0.87836042,-0.37786573,1.43586802,1.00000000;;;;;;
0.17911352,-0.25337743,-0.28754526,0.88103229,-0.37786573,1.42237370,1.00000000;;;;;;
0.18683449,-0.28474245,-0.31120726,0.87836042,-0.37786573,1.43586802,1.00000000;;;;;;
-0.03292247,-0.30420084,-0.32431713,1.09019267,-0.37786573,1.57149469,1.00000000;;;;;;
0.08788530,-0.44228241,-0.40578274,0.91328654,-0.37786573,1.45958593,1.00000000;;;;;;
0.04880575,-0.34097263,-0.33510021,1.04102062,-0.37786573,1.50078532,1.00000000;;;;;;
0.18251751,-0.40089683,-0.39904323,0.93396521,-0.37786573,1.52252367,1.00000000;;;;;;
0.44938364,-0.43090269,-0.38752471,-0.85955255,-0.37786573,-0.94572324,1.00000000;;;;;;
0.13377309,-0.36249763,-0.39111545,0.94857404,-0.37786573,1.56000462,1.00000000;;;;;;
0.18683449,-0.28474245,-0.31120726,0.87836042,-0.37786573,1.43586802,1.00000000;;;;;;
0.19530171,-0.27790920,-0.30887401,0.86469639,-0.37786573,1.42895318,1.00000000;;;;;;
0.17911352,-0.25337743,-0.28754526,0.88103229,-0.37786573,1.42237370,1.00000000;;;;;;
0.08788530,-0.44228241,-0.40578274,0.91328654,-0.37786573,1.45958593,1.00000000;;;;;;
0.21736162,-0.36752353,-0.37647972,0.85706247,-0.37786573,1.46750839,1.00000000;;;;;;
0.06025604,-0.25471238,-0.33510021,0.94255989,-0.37786573,1.61169995,1.00000000;;;;;;
0.21736162,-0.36752353,-0.37647972,0.85706247,-0.37786573,1.46750839,1.00000000;;;;;;
0.05605490,-0.37579905,-0.33320668,1.06868363,-0.37786573,1.46052764,1.00000000;;;;;;
0.45727223,-0.39079168,-0.42708378,-0.85955255,-0.37786573,-0.94572324,1.00000000;;;;;;
0.73088496,-0.37729969,-0.45638679,1.39995920,4.00762260,1.42797220,1.00000000;;;;;;
0.04880575,-0.34097263,-0.33510021,1.04102062,-0.37786573,1.50078532,1.00000000;;;;;;
0.06025604,-0.25471238,-0.33510021,0.94255989,-0.37786573,1.61169995,1.00000000;;;;;;
0.13377309,-0.36249763,-0.39111545,0.94857404,-0.37786573,1.56000462,1.00000000;;;;;;
0.19530171,-0.27790920,-0.30887401,0.86469639,-0.37786573,1.42895318,1.00000000;;;;;;
0.08788530,-0.44228241,-0.40578274,0.91328654,-0.37786573,1.45958593,1.00000000;;;;;;
-0.03292247,-0.30420084,-0.32431713,1.09019267,-0.37786573,1.57149469,1.00000000;;;;;;
0.05514519,-0.28172334,-0.36102239,0.96447926,-0.37786573,1.59639720,1.00000000;;;;;;
0.17911352,-0.25337743,-0.28754526,0.88103229,-0.37786573,1.42237370,1.00000000;;;;;;
0.21736162,-0.36752353,-0.37647972,0.85706247,-0.37786573,1.46750839,1.00000000;;;;;;
0.18363673,-0.37078273,-0.37627094,0.91954915,-0.37786573,1.50005739,1.00000000;;;;;;
0.06025604,-0.25471238,-0.33510021,0.94255989,-0.37786573,1.61169995,1.00000000;;;;;;
0.06025604,-0.25471238,-0.33510021,0.94255989,-0.37786573,1.61169995,1.00000000;;;;;;
0.18683449,-0.28474245,-0.31120726,0.87836042,-0.37786573,1.43586802,1.00000000;;;;;;
0.18683449,-0.28474245,-0.31120726,0.87836042,-0.37786573,1.43586802,1.00000000;;;;;;
0.18363673,-0.37078273,-0.37627094,0.91954915,-0.37786573,1.50005739,1.00000000;;;;;;
0.17911352,-0.25337743,-0.28754526,0.88103229,-0.37786573,1.42237370,1.00000000;;;;;;
3.78011670,0.78168410,-0.54654991,4.34344270,-0.37786573,0.93434108,1.00000000;;;;;;
0.14479462,-0.40455246,-0.39181271,0.97735375,-0.37786573,1.51598492,1.00000000;;;;;;
0.00974785,-0.29989003,-0.41393649,1.01799006,-0.37786573,1.58338540,1.00000000;;;;;;
0.04054277,-0.35889750,-0.43508575,1.02710604,-0.37786573,1.55267503,1.00000000;;;;;;
1.76141080,-0.21805001,-0.54654991,1.78814800,8.21564350,1.20553350,1.00000000;;;;;;
0.24155366,-0.34799996,-0.36981329,0.81802238,-0.37786573,1.44775171,1.00000000;;;;;;
0.08788530,-0.44228241,-0.40578274,0.91328654,-0.37786573,1.45958593,1.00000000;;;;;;
0.44938364,-0.43090269,-0.38752471,-0.85955255,-0.37786573,-0.94572324,1.00000000;;;;;;
0.00974785,-0.29989003,-0.41393649,1.01799006,-0.37786573,1.58338540,1.00000000;;;;;;
0.19530171,-0.27790920,-0.30887401,0.86469639,-0.37786573,1.42895318,1.00000000;;;;;;
0.18363673,-0.37078273,-0.37627094,0.91954915,-0.37786573,1.50005739,1.00000000;;;;;;
0.13243462,-0.39673700,-0.41962841,0.97161012,-0.37786573,1.54093985,1.00000000;;;;;;
0.24155366,-0.34799996,-0.36981329,0.81802238,-0.37786573,1.44775171,1.00000000;;;;;;
0.07585705,-0.38122741,-0.35561232,1.04351642,-0.37786573,1.48137525,1.00000000;;;;;;
0.18251751,-0.40089683,-0.39904323,0.93396521,-0.37786573,1.52252367,1.00000000;;;;;;
0.04054277,-0.35889750,-0.43508575,1.02710604,-0.37786573,1.55267503,1.00000000;;;;;;
0.13377309,-0.36249763,-0.39111545,0.94857404,-0.37786573,1.56000462,1.00000000;;;;;;
0.06025604,-0.25471238,-0.33510021,0.94255989,-0.37786573,1.61169995,1.00000000;;;;;;
0.05514519,-0.28172334,-0.36102239,0.96447926,-0.37786573,1.59639720,1.00000000;;;;;;
0.18363673,-0.37078273,-0.37627094,0.91954915,-0.37786573,1.50005739,1.00000000;;;;;;
0.21579144,-0.17823759,-0.41130523,1.49109920,-0.37786573,1.50719700,1.00000000;;;;;;
0.18683449,-0.28474245,-0.31120726,0.87836042,-0.37786573,1.43586802,1.00000000;;;;;;
0.21736162,-0.36752353,-0.37647972,0.85706247,-0.37786573,1.46750839,1.00000000;;;;;;
0.44938364,-0.43090269,-0.38752471,-0.85955255,-0.37786573,-0.94572324,1.00000000;;;;;;
0.04880575,-0.34097263,-0.33510021,1.04102062,-0.37786573,1.50078532,1.00000000;;;;;;
0.19530171,-0.27790920,-0.30887401,0.86469639,-0.37786573,1.42895318,1.00000000;;;;;;
0.04054277,-0.35889750,-0.43508575,1.02710604,-0.37786573,1.55267503,1.00000000;;;;;;
0.05514519,-0.28172334,-0.36102239,0.96447926,-0.37786573,1.59639720,1.00000000;;;;;;
0.14479462,-0.40455246,-0.39181271,0.97735375,-0.37786573,1.51598492,1.00000000;;;;;;
0.19530171,-0.27790920,-0.30887401,0.86469639,-0.37786573,1.42895318,1.00000000;;;;;;
0.04436697,-0.26107072,-0.35362014,0.96128867,-0.37786573,1.60714582,1.00000000;;;;;;
0.17911352,-0.25337743,-0.28754526,0.88103229,-0.37786573,1.42237370,1.00000000;;;;;;
0.05605490,-0.37579905,-0.33320668,1.06868363,-0.37786573,1.46052764,1.00000000;;;;;;
0.14479462,-0.40455246,-0.39181271,0.97735375,-0.37786573,1.51598492,1.00000000;;;;;;
0.17911352,-0.25337743,-0.28754526,0.88103229,-0.37786573,1.42237370,1.00000000;;;;;;
0.19530171,-0.27790920,-0.30887401,0.86469639,-0.37786573,1.42895318,1.00000000;;;;;;
0.19530171,-0.27790920,-0.30887401,0.86469639,-0.37786573,1.42895318,1.00000000;;;;;;
0.17911352,-0.25337743,-0.28754526,0.88103229,-0.37786573,1.42237370,1.00000000;;;;;;
0.17615000,-0.25576907,-0.28836190,0.88581470,-0.37786573,1.42479389,1.00000000;;;;;;
0.19530171,-0.27790920,-0.30887401,0.86469639,-0.37786573,1.42895318,1.00000000;;;;;;
0.08788530,-0.44228241,-0.40578274,0.91328654,-0.37786573,1.45958593,1.00000000;;;;;;
0.18683449,-0.28474245,-0.31120726,0.87836042,-0.37786573,1.43586802,1.00000000;;;;;;
0.18251751,-0.40089683,-0.39904323,0.93396521,-0.37786573,1.52252367,1.00000000;;;;;;
0.17615000,-0.25576907,-0.28836190,0.88581470,-0.37786573,1.42479389,1.00000000;;;;;;
0.17911352,-0.25337743,-0.28754526,0.88103229,-0.37786573,1.42237370,1.00000000;;;;;;
0.18683449,-0.28474245,-0.31120726,0.87836042,-0.37786573,1.43586802,1.00000000;;;;;;
0.17615000,-0.25576907,-0.28836190,0.88581470,-0.37786573,1.42479389,1.00000000;;;;;;
0.19530171,-0.27790920,-0.30887401,0.86469639,-0.37786573,1.42895318,1.00000000;;;;;;
0.09988190,-0.43443949,-0.40701353,0.90116242,-0.37786573,1.45908460,1.00000000;;;;;;
0.24155366,-0.34799996,-0.36981329,0.81802238,-0.37786573,1.44775171,1.00000000;;;;;;
0.05514519,-0.28172334,-0.36102239,0.96447926,-0.37786573,1.59639720,1.00000000;;;;;;
-0.05420496,-0.41268851,-0.32114211,1.77675550,4.20672210,1.33960620,1.00000000;;;;;;
0.04436697,-0.26107072,-0.35362014,0.96128867,-0.37786573,1.60714582,1.00000000;;;;;;
-0.03292247,-0.30420084,-0.32431713,1.09019267,-0.37786573,1.57149469,1.00000000;;;;;;
0.17615000,-0.25576907,-0.28836190,0.88581470,-0.37786573,1.42479389,1.00000000;;;;;;
0.17911352,-0.25337743,-0.28754526,0.88103229,-0.37786573,1.42237370,1.00000000;;;;;;
0.04436697,-0.26107072,-0.35362014,0.96128867,-0.37786573,1.60714582,1.00000000;;;;;;
0.17615000,-0.25576907,-0.28836190,0.88581470,-0.37786573,1.42479389,1.00000000;;;;;;
0.14479462,-0.40455246,-0.39181271,0.97735375,-0.37786573,1.51598492,1.00000000;;;;;;
0.06025604,-0.25471238,-0.33510021,0.94255989,-0.37786573,1.61169995,1.00000000;;;;;;
0.04880575,-0.34097263,-0.33510021,1.04102062,-0.37786573,1.50078532,1.00000000;;;;;;
0.19530171,-0.27790920,-0.30887401,0.86469639,-0.37786573,1.42895318,1.00000000;;;;;;
0.19530171,-0.27790920,-0.30887401,0.86469639,-0.37786573,1.42895318,1.00000000;;;;;;
0.04880575,-0.34097263,-0.33510021,1.04102062,-0.37786573,1.50078532,1.00000000;;;;;;
0.19530171,-0.27790920,-0.30887401,0.86469639,-0.37786573,1.42895318,1.00000000;;;;;;
-0.03292247,-0.30420084,-0.32431713,1.09019267,-0.37786573,1.57149469,1.00000000;;;;;;
0.18363673,-0.37078273,-0.37627094,0.91954915,-0.37786573,1.50005739,1.00000000;;;;;;
0.21579144,-0.17823759,-0.41130523,1.49109920,-0.37786573,1.50719700,1.00000000;;;;;;
0.08788530,-0.44228241,-0.40578274,0.91328654,-0.37786573,1.45958593,1.00000000;;;;;;
0.09988190,-0.43443949,-0.40701353,0.90116242,-0.37786573,1.45908460,1.00000000;;;;;;
0.24155366,-0.34799996,-0.36981329,0.81802238,-0.37786573,1.44775171,1.00000000;;;;;;
0.19530171,-0.27790920,-0.30887401,0.86469639,-0.37786573,1.42895318,1.00000000;;;;;;
0.18251751,-0.40089683,-0.39904323,0.93396521,-0.37786573,1.52252367,1.00000000;;;;;;
0.44938364,-0.43090269,-0.38752471,-0.85955255,-0.37786573,-0.94572324,1.00000000;;;;;;
0.00457092,-0.31536926,-0.23097900,0.96662241,-0.37786573,1.88808520,1.00000000;;;;;;
0.14479462,-0.40455246,-0.39181271,0.97735375,-0.37786573,1.51598492,1.00000000;;;;;;
0.14824152,-0.42330515,-0.39552668,0.96860556,-0.37786573,1.52395605,1.00000000;;;;;;
0.06025604,-0.25471238,-0.33510021,0.94255989,-0.37786573,1.61169995,1.00000000;;;;;;
0.06025604,-0.25471238,-0.33510021,0.94255989,-0.37786573,1.61169995,1.00000000;;;;;;
0.14479462,-0.40455246,-0.39181271,0.97735375,-0.37786573,1.51598492,1.00000000;;;;;;
0.05605490,-0.37579905,-0.33320668,1.06868363,-0.37786573,1.46052764,1.00000000;;;;;;
0.19530171,-0.27790920,-0.30887401,0.86469639,-0.37786573,1.42895318,1.00000000;;;;;;
0.07585705,-0.38122741,-0.35561232,1.04351642,-0.37786573,1.48137525,1.00000000;;;;;;
0.18251751,-0.40089683,-0.39904323,0.93396521,-0.37786573,1.52252367,1.00000000;;;;;;
0.18683449,-0.28474245,-0.31120726,0.87836042,-0.37786573,1.43586802,1.00000000;;;;;;
0.18363673,-0.37078273,-0.37627094,0.91954915,-0.37786573,1.50005739,1.00000000;;;;;;
0.18363673,-0.37078273,-0.37627094,0.91954915,-0.37786573,1.50005739,1.00000000;;;;;;
0.04436697,-0.26107072,-0.35362014,0.96128867,-0.37786573,1.60714582,1.00000000;;;;;;
0.18251751,-0.40089683,-0.39904323,0.93396521,-0.37786573,1.52252367,1.00000000;;;;;;
0.04880575,-0.34097263,-0.33510021,1.04102062,-0.37786573,1.50078532,1.00000000;;;;;;
0.13377309,-0.36249763,-0.39111545,0.94857404,-0.37786573,1.56000462,1.00000000;;;;;;
0.18363673,-0.37078273,-0.37627094,0.91954915,-0.37786573,1.50005739,1.00000000;;;;;;
0.13243462,-0.39673700,-0.41962841,0.97161012,-0.37786573,1.54093985,1.00000000;;;;;;
0.13377309,-0.36249763,-0.39111545,0.94857404,-0.37786573,1.56000462,1.00000000;;;;;;
0.14479462,-0.40455246,-0.39181271,0.97735375,-0.37786573,1.51598492,1.00000000;;;;;;
0.24155366,-0.34799996,-0.36981329,0.81802238,-0.37786573,1.44775171,1.00000000;;;;;;
0.14479462,-0.40455246,-0.39181271,0.97735375,-0.37786573,1.51598492,1.00000000;;;;;;
0.13243462,-0.39673700,-0.41962841,0.97161012,-0.37786573,1.54093985,1.00000000;;;;;;
0.21579144,-0.17823759,-0.41130523,1.49109920,-0.37786573,1.50719700,1.00000000;;;;;;
0.06025604,-0.25471238,-0.33510021,0.94255989,-0.37786573,1.61169995,1.00000000;;;;;;
0.18363673,-0.37078273,-0.37627094,0.91954915,-0.37786573,1.50005739,1.00000000;;;;;;
0.18363673,-0.37078273,-0.37627094,0.91954915,-0.37786573,1.50005739,1.00000000;;;;;;
0.14824152,-0.42330515,-0.39552668,0.96860556,-0.37786573,1.52395605,1.00000000;;;;;;
0.07585705,-0.38122741,-0.35561232,1.04351642,-0.37786573,1.48137525,1.00000000;;;;;;
0.13377309,-0.36249763,-0.39111545,0.94857404,-0.37786573,1.56000462,1.00000000;;;;;;
-0.23036322,-0.39499410,-0.36622367,1.64257720,6.66877890,1.10497900,1.00000000;;;;;;
0.14479462,-0.40455246,-0.39181271,0.97735375,-0.37786573,1.51598492,1.00000000;;;;;;
0.19530171,-0.27790920,-0.30887401,0.86469639,-0.37786573,1.42895318,1.00000000;;;;;;
0.19530171,-0.27790920,-0.30887401,0.86469639,-0.37786573,1.42895318,1.00000000;;;;;;
0.13377309,-0.36249763,-0.39111545,0.94857404,-0.37786573,1.56000462,1.00000000;;;;;;
0.19530171,-0.27790920,-0.30887401,0.86469639,-0.37786573,1.42895318,1.00000000;;;;;;
0.18251751,-0.40089683,-0.39904323,0.93396521,-0.37786573,1.52252367,1.00000000;;;;;;
0.21579144,-0.17823759,-0.41130523,1.49109920,-0.37786573,1.50719700,1.00000000;;;;;;
0.06025604,-0.25471238,-0.33510021,0.94255989,-0.37786573,1.61169995,1.00000000;;;;;;
0.07585705,-0.38122741,-0.35561232,1.04351642,-0.37786573,1.48137525,1.00000000;;;;;;
0.09988190,-0.43443949,-0.40701353,0.90116242,-0.37786573,1.45908460,1.00000000;;;;;;
0.19530171,-0.27790920,-0.30887401,0.86469639,-0.37786573,1.42895318,1.00000000;;;;;;
0.04436697,-0.26107072,-0.35362014,0.96128867,-0.37786573,1.60714582,1.00000000;;;;;;
0.17911352,-0.25337743,-0.28754526,0.88103229,-0.37786573,1.42237370,1.00000000;;;;;;
